order_id,customer_id,restaurant_id,rider_id,order_date,item_count,food_amount,delivery_fee,delivery_minutes,rating,payment_method
1990,97,33,3,2025-03-11,3,"₦5,400",600,19,4,Cash
1994,119,4,27,2025-01-07,4,"₦8,800",1500,64,5,Wallet
1996,112,38,24,2025-09-04,1,"₦4,000",500,41,3,Card
1997,168,34,10,2025-04-20,3,"₦16,200",800,51,4,Card
2002,84,35,26,2025-02-14,1,"₦1,500",1000,50,3,Bank Transfer
2003,47,3,1,2025-01-02,3,"₦3,600",700,48,5,Cash
2004,11,19,22,2025-05-17,4,"₦16,500",1200,73,3,Card
2006,163,23,3,2025-08-23,2,"₦6,300",1500,72,4,Cash
2010,179,12,1,2025-04-11,2,"₦16,800",700,25,5,Card
2013,87,18,6,2025-10-25,1,"₦3,500",1500,59,5,Card
2017,30,34,6,2025-04-22,4,"₦5,500",800,39,5,Cash
2019,47,4,12,2025-11-22,2,"₦4,900",800,45,5,Bank Transfer
2022,115,1,1,2025-10-26,2,"₦2,800",500,60,5,Wallet
2026,80,20,5,2025-10-01,3,"₦3,600",1500,37,4,Cash
2027,92,8,25,2025-12-31,5,"₦11,700",800,54,2,Bank Transfer
2028,199,39,30,2025-04-09,2,"₦7,000",1500,29,5,Cash
2031,27,20,11,2025-10-06,4,"₦3,300",500,44,5,Cash
2034,49,3,19,2025-01-02,3,"₦3,600",500,47,3,Bank Transfer
2037,89,17,24,2025-03-01,5,"₦15,600",1200,52,3,Cash
2041,83,11,18,2025-03-03,3,"₦2,700",500,44,5,Bank Transfer
2042,171,26,7,2025-06-09,6,"₦22,500",600,71,5,Cash
2044,138,40,6,2025-07-15,3,"₦2,700",1000,45,5,Card
2050,22,12,14,2025-01-19,6,"₦13,500",500,25,4,Cash
2053,25,19,5,2025-01-11,4,"₦4,400",1200,58,4,Cash
2056,89,35,18,2025-07-07,5,"₦7,800",1500,50,5,Cash
2058,21,5,25,2025-03-18,4,"₦3,300",1200,47,5,Card
2060,33,15,9,2025-03-07,3,"₦21,600",600,38,4,Cash
2061,198,2,15,2025-09-05,3,"₦8,100",500,18,4,Card
2067,74,37,22,2025-05-26,6,"₦4,500",800,62,1,Bank Transfer
2068,79,26,27,2025-01-07,1,"₦1,500",500,63,4,Wallet
2069,48,28,9,2025-09-28,6,"₦12,000",600,63,2,Card
2070,102,31,18,2025-01-28,5,"₦9,100",700,37,4,Cash
2074,173,32,28,2025-04-25,5,"₦9,100",800,44,2,Card
2078,2,22,27,2025-02-16,4,"₦9,900",600,74,3,Wallet
2079,96,23,15,2025-02-05,3,"₦5,400",800,32,4,Wallet
2084,158,10,20,2025-05-05,5,"₦3,900",800,35,5,Cash
2086,149,30,13,2025-04-07,4,"₦26,400",500,58,3,Wallet
2087,122,22,1,2025-08-08,3,"₦7,200",600,53,5,Wallet
2097,12,14,19,2025-12-25,3,"₦16,200",1000,26,3,Card
2098,22,33,1,2025-02-28,1,"₦7,500",1500,19,5,Bank Transfer
2102,16,15,22,2025-11-19,3,"₦6,300",500,32,4,Cash
2103,166,20,6,2025-06-15,4,"₦19,800",1000,16,3,Cash
2105,122,7,18,2025-09-15,3,"₦13,500",700,49,5,Wallet
2107,68,26,28,2025-08-16,5,"₦15,600",1500,31,3,Cash
2114,80,23,24,2025-12-13,2,"₦8,400",1200,73,2,Cash
2115,46,31,29,2025-12-15,6,"₦4,500",600,70,4,Cash
2118,34,31,6,2025-10-08,3,"₦13,500",500,21,4,Card
2121,145,20,29,2025-12-10,5,"₦3,900",500,64,5,Card
2122,47,10,2,2025-04-23,1,"₦7,500",700,43,3,Card
2129,157,28,1,2025-06-20,2,"₦2,100",500,53,4,Wallet
2132,180,20,19,2025-02-09,6,"₦13,500",700,25,2,Card
2133,81,20,29,2025-04-15,1,"₦1,500",800,46,4,Cash
2136,157,24,13,2025-09-29,1,"₦4,000",1200,38,4,Cash
2137,129,6,19,2025-05-31,6,"₦15,000",700,59,4,Cash
2143,22,24,9,2025-07-29,5,"₦6,500",700,41,2,Card
2144,83,13,8,2025-09-25,5,"₦15,600",700,53,5,Card
2146,36,36,13,2025-03-04,3,"₦9,000",700,24,4,Bank Transfer
2147,183,12,4,2025-10-07,2,"₦3,500",1500,36,5,Bank Transfer
2149,168,19,23,2025-10-01,4,"₦9,900",700,46,5,Cash
2151,47,29,5,2025-02-04,4,"₦7,700",1000,31,2,Wallet
2152,113,37,8,2025-10-05,5,"₦13,000",1200,59,3,Wallet
2153,128,15,15,2025-11-17,1,"₦9,000",1000,15,5,Bank Transfer
2154,74,5,29,2025-09-29,1,"₦4,500",700,57,1,Wallet
2155,53,1,13,2025-09-22,1,"₦3,500",600,16,4,Wallet
2157,124,40,26,2025-04-26,3,"₦9,000",700,60,4,Card
2160,105,26,4,2025-08-29,6,"₦27,000",1200,58,4,Cash
2165,21,39,26,2025-07-14,2,"₦5,600",800,54,5,Cash
2166,41,14,17,2025-02-27,3,"₦10,800",700,35,5,Bank Transfer
2167,130,12,17,2025-02-28,5,"₦13,000",1200,54,5,Wallet
2169,1,11,2,2025-01-02,6,"₦10,500",700,46,4,Cash
2174,142,3,26,2025-11-14,4,"₦3,300",800,28,2,Bank Transfer
2176,131,31,30,2025-11-12,4,"₦11,000",500,63,4,Card
2177,95,32,18,2025-04-17,5,"₦19,500",800,36,4,Card
2184,110,30,10,2025-05-30,4,"₦7,700",800,46,3,Bank Transfer
2185,35,1,12,2025-08-19,4,"₦6,600",600,39,5,Card
2186,13,30,22,2025-05-11,1,"₦4,500",1200,70,5,Bank Transfer
2188,69,22,23,2025-01-12,5,"₦9,100",600,70,3,Bank Transfer
2189,59,26,20,2025-02-21,4,"₦4,400",700,17,4,Wallet
2190,83,18,1,2025-08-01,3,"₦16,200",500,61,4,Card
2193,109,4,17,2025-09-08,2,"₦2,100",1000,45,5,Card
2194,82,4,14,2025-12-24,2,"₦16,800",500,57,5,Cash
2196,66,7,1,2025-06-23,6,"₦13,500",700,36,4,Wallet
2197,82,33,11,2025-04-26,3,"₦10,800",800,36,2,Card
2199,185,22,20,2025-12-16,4,"₦5,500",1500,61,5,Cash
2200,118,28,30,2025-01-24,2,"₦4,900",600,44,5,Wallet
2201,115,31,14,2025-09-02,1,"₦3,000",1200,42,5,Bank Transfer
2208,110,40,7,2025-08-12,4,"₦6,600",600,40,4,Card
2209,11,31,3,2025-05-23,1,"₦6,000",700,25,4,Wallet
2214,33,38,5,2025-05-01,4,"₦9,900",1200,21,4,Bank Transfer
2218,89,23,5,2025-05-14,1,"₦9,000",1200,69,4,Cash
2219,48,3,23,2025-09-08,4,"₦3,300",700,37,5,Card
2221,178,3,10,2025-07-04,3,"₦16,200",500,25,5,Card
2222,59,12,3,2025-04-04,3,"₦10,800",500,31,2,Card
2223,193,32,29,2025-01-08,1,"₦2,000",500,33,4,Wallet
2224,8,31,26,2025-07-25,5,"₦6,500",1000,32,5,Cash
2225,141,8,6,2025-06-09,2,"₦6,300",1500,18,5,Bank Transfer
2226,98,5,28,2025-05-01,3,"₦13,500",1200,51,5,Cash
2227,183,26,26,2025-01-14,4,"₦11,000",800,52,5,Bank Transfer
2230,35,20,23,2025-11-20,1,"₦4,000",800,25,4,Card
2231,94,9,10,2025-05-26,3,"₦2,700",600,35,5,Bank Transfer
2234,158,1,18,2025-05-06,5,"₦5,200",1000,16,5,Bank Transfer
2238,113,34,1,2025-04-17,6,"₦9,000",600,44,4,Wallet
2239,107,8,11,2025-02-25,5,"₦5,200",1500,34,3,Card
2241,96,24,24,2025-03-11,6,"₦15,000",500,31,5,Bank Transfer
2244,12,32,11,2025-04-16,3,"₦16,200",1500,74,5,Card
2246,186,31,5,2025-04-07,1,"₦2,500",1500,16,3,Card
2247,156,32,17,2025-01-26,1,"₦7,500",500,63,2,Card
2251,7,37,30,2025-06-08,5,"₦5,200",800,51,5,Bank Transfer
2252,49,21,1,2025-06-08,1,"₦9,000",1200,47,4,Wallet
2253,146,33,17,2025-11-04,4,"₦19,800",1000,54,3,Cash
2258,193,15,11,2025-12-06,2,"₦16,800",500,75,5,Card
2259,134,11,10,2025-11-11,2,"₦5,600",500,69,4,Cash
2262,17,5,30,2025-08-28,1,"₦2,500",700,22,5,Wallet
2263,153,1,4,2025-03-09,5,"₦11,700",700,46,4,Cash
2264,82,4,26,2025-06-28,1,"₦3,500",1500,19,5,Cash
2267,169,37,3,2025-06-02,6,"₦18,000",800,35,4,Cash
2269,116,30,30,2025-09-21,5,"₦5,200",600,68,3,Bank Transfer
2271,20,37,7,2025-09-25,6,"₦12,000",1000,15,4,Bank Transfer
2273,158,20,22,2025-03-20,3,"₦16,200",1000,24,5,Bank Transfer
2276,186,15,6,2025-01-07,4,"₦5,500",800,53,3,Bank Transfer
2278,85,4,14,2025-11-12,2,"₦16,800",600,32,3,Card
2282,20,31,20,2025-03-25,1,"₦2,000",600,62,3,Bank Transfer
2284,113,8,27,2025-10-22,3,"₦2,700",500,52,5,Bank Transfer
2285,29,21,21,2025-03-07,1,"₦4,000",1000,24,5,Wallet
2286,19,34,4,2025-09-17,6,"₦22,500",500,56,3,Card
2289,188,7,13,2025-04-14,3,"₦7,200",500,67,5,Card
2292,32,29,11,2025-04-29,2,"₦8,400",1500,70,4,Bank Transfer
2293,95,12,19,2025-04-01,4,"₦5,500",700,50,5,Card
2294,4,26,4,2025-05-08,6,"₦36,000",600,29,5,Cash
2297,104,33,6,2025-08-29,4,"₦3,300",1200,51,4,Wallet
2299,112,5,17,2025-07-01,5,"₦13,000",1200,48,5,Cash
2307,121,23,22,2025-11-13,4,"₦19,800",600,48,5,Wallet
2313,54,31,2,2025-08-03,5,"₦19,500",1000,40,5,Card
2316,135,12,13,2025-07-25,1,"₦6,000",700,72,5,Card
2317,21,17,17,2025-01-27,1,"₦7,500",700,73,5,Cash
2318,38,25,14,2025-06-22,5,"₦10,400",600,35,3,Cash
2321,130,22,14,2025-05-02,5,"₦11,700",500,28,3,Wallet
2322,129,12,12,2025-12-13,4,"₦26,400",1500,18,4,Bank Transfer
2323,110,36,10,2025-07-03,2,"₦2,800",1500,23,4,Bank Transfer
2327,171,28,24,2025-02-28,1,"₦3,500",1200,73,5,Wallet
2328,143,15,5,2025-01-13,5,"₦6,500",500,65,4,Card
2329,7,29,3,2025-06-14,4,"₦16,500",800,44,3,Bank Transfer
2340,28,37,17,2025-05-30,2,"₦6,300",500,21,3,Bank Transfer
2341,79,30,13,2025-03-26,5,"₦3,900",800,36,2,Cash
2343,173,11,28,2025-10-28,3,"₦2,700",1000,20,5,Bank Transfer
2346,74,35,2,2025-01-30,3,"₦6,300",600,60,5,Cash
2349,174,18,10,2025-11-26,1,"₦2,000",800,69,4,Wallet
2351,170,33,3,2025-02-04,6,"₦18,000",500,25,5,Wallet
2352,128,19,6,2025-08-21,5,"₦13,000",1200,57,3,Card
2357,95,37,18,2025-10-24,4,"₦5,500",1000,31,2,Wallet
2359,162,23,20,2025-12-06,3,"₦21,600",1500,62,5,Wallet
2362,174,34,20,2025-01-12,6,"₦6,000",800,49,3,Cash
2363,148,6,20,2025-02-22,2,"₦2,100",1500,73,4,Card
2373,83,10,12,2025-09-12,6,"₦9,000",1500,21,5,Cash
2376,181,23,20,2025-01-17,4,"₦9,900",600,62,3,Bank Transfer
2378,69,26,18,2025-09-21,4,"₦16,500",800,39,4,Cash
2382,199,11,3,2025-12-05,5,"₦15,600",1000,30,5,Bank Transfer
2384,91,34,3,2025-03-01,6,"₦15,000",1200,26,4,Cash
2387,118,19,26,2025-09-02,6,"₦27,000",800,26,5,Bank Transfer
2388,94,23,24,2025-11-02,2,"₦8,400",1200,37,5,Bank Transfer
2390,97,33,8,2025-11-03,5,"₦9,100",1200,48,5,Card
2391,113,29,4,2025-02-07,3,"₦3,600",1200,49,4,Cash
2395,30,28,28,2025-11-10,5,"₦31,200",800,47,5,Cash
2398,28,11,6,2025-02-17,2,"₦4,200",700,55,4,Bank Transfer
2399,200,36,11,2025-06-18,5,"₦15,600",700,15,5,Bank Transfer
2403,29,22,24,2025-07-26,2,"₦8,400",1500,40,3,Wallet
2406,46,19,2,2025-09-30,3,"₦13,500",500,56,4,Card
2407,70,1,18,2025-06-24,2,"₦4,200",800,32,5,Cash
2409,174,14,26,2025-07-26,3,"₦13,500",1500,47,4,Card
2410,199,40,1,2025-08-16,3,"₦16,200",1200,46,2,Cash
2412,12,5,24,2025-08-20,6,"₦10,500",1200,34,4,Cash
2414,145,40,22,2025-07-04,5,"₦9,100",600,58,5,Card
2416,2,15,4,2025-09-18,5,"₦15,600",500,49,5,Card
2417,140,40,2,2025-01-09,6,"₦22,500",1000,24,4,Card
2425,10,32,6,2025-08-19,3,"₦5,400",600,33,4,Wallet
2430,100,40,1,2025-12-14,5,"₦31,200",800,25,2,Bank Transfer
2432,61,15,10,2025-02-01,6,"₦9,000",600,68,5,Cash
2435,37,24,12,2025-03-08,6,"₦18,000",1000,38,4,Cash
2436,157,26,22,2025-10-17,4,"₦3,300",1200,49,5,Card
2438,182,3,10,2025-08-11,2,"₦10,500",800,65,5,Wallet
2445,133,11,20,2025-05-17,3,"₦6,300",1200,75,1,Wallet
2449,199,9,14,2025-08-24,2,"₦12,600",1500,75,2,Wallet
2450,44,13,27,2025-07-27,2,"₦5,600",600,56,5,Bank Transfer
2452,9,29,24,2025-12-15,3,"₦3,600",1000,33,5,Bank Transfer
2454,15,12,29,2025-03-08,3,"₦13,500",1500,27,4,Cash
2456,46,25,17,2025-06-21,6,"₦4,500",1500,49,3,Bank Transfer
2458,11,22,15,2025-09-10,1,"₦3,000",1000,31,1,Wallet
2459,7,26,10,2025-12-25,6,"₦13,500",600,69,5,Wallet
2468,98,8,4,2025-04-26,3,"₦6,300",1000,42,5,Bank Transfer
2469,7,13,24,2025-10-18,3,"₦21,600",700,68,2,Wallet
2470,127,20,18,2025-10-14,2,"₦12,600",500,73,5,Card
2471,138,11,3,2025-03-12,3,"₦4,500",500,21,4,Card
2473,168,3,7,2025-08-11,2,"₦3,500",1000,63,4,Bank Transfer
2475,83,15,26,2025-02-05,1,"₦2,000",700,61,5,Wallet
2480,164,15,28,2025-01-06,6,"₦13,500",700,72,2,Wallet
2481,62,37,24,2025-05-03,1,"₦6,000",1000,69,4,Card
2483,90,12,7,2025-04-25,5,"₦31,200",500,39,3,Card
2485,146,35,7,2025-09-09,1,"₦3,500",1200,67,5,Cash
2492,78,25,4,2025-02-01,2,"₦5,600",800,61,5,Card
2495,162,27,16,2025-01-30,3,"₦3,600",1000,43,5,Cash
2501,75,18,22,2025-02-15,4,"₦3,300",500,73,5,Bank Transfer
2503,170,15,2,2025-11-19,4,"₦9,900",1500,21,5,Cash
2508,18,23,17,2025-10-05,5,"₦19,500",1200,56,5,Bank Transfer
2511,61,23,22,2025-09-12,1,"₦4,000",800,21,5,Card
2513,101,19,11,2025-04-21,2,"₦10,500",700,18,5,Bank Transfer
2516,36,4,3,2025-05-24,2,"₦2,100",600,29,5,Wallet
2520,169,1,28,2025-01-25,4,"₦11,000",500,29,4,Card
2521,182,6,29,2025-08-02,4,"₦16,500",500,31,4,Cash
2522,47,26,1,2025-08-10,2,"₦16,800",1500,21,1,Bank Transfer
2524,164,32,22,2025-10-27,2,"₦2,800",1000,72,5,Wallet
2529,104,4,19,2025-12-24,6,"₦9,000",1000,26,3,Bank Transfer
2530,169,34,12,2025-11-11,6,"₦13,500",500,16,3,Bank Transfer
2531,79,31,29,2025-07-02,1,"₦4,000",600,46,5,Bank Transfer
2532,123,21,3,2025-11-26,2,"₦16,800",800,28,5,Cash
2535,195,14,16,2025-07-02,5,"₦5,200",1200,68,2,Cash
2543,134,6,21,2025-01-20,6,"₦36,000",1500,50,4,Wallet
2545,185,33,7,2025-05-15,1,"₦1,500",500,15,4,Card
2546,24,15,7,2025-12-20,1,"₦7,500",1200,41,5,Wallet
2548,198,10,2,2025-02-15,4,"₦5,500",600,75,5,Cash
2550,57,29,29,2025-06-17,2,"₦3,500",1500,22,5,Bank Transfer
2552,81,20,19,2025-11-21,4,"₦5,500",1500,52,4,Card
2553,40,19,17,2025-01-05,4,"₦4,400",1000,50,3,Card
2554,12,25,3,2025-11-19,4,"₦9,900",700,57,4,Card
2557,23,16,1,2025-06-06,1,"₦6,000",1000,25,5,Bank Transfer
2561,39,18,9,2025-05-14,6,"₦18,000",1000,72,5,Cash
2564,107,7,17,2025-04-27,6,"₦6,000",1500,38,4,Card
2565,163,40,10,2025-11-09,4,"₦26,400",1200,15,1,Wallet
2568,69,33,6,2025-08-30,2,"₦4,200",1200,34,5,Bank Transfer
2569,4,6,27,2025-01-21,1,"₦6,000",1200,42,4,Cash
2570,127,37,1,2025-04-06,6,"₦10,500",600,49,5,Card
2572,37,31,22,2025-06-21,2,"₦2,100",500,24,5,Wallet
2573,138,23,17,2025-03-30,5,"₦9,100",1500,17,4,Bank Transfer
2574,96,29,3,2025-04-13,2,"₦5,600",800,67,4,Cash
2577,122,15,24,2025-05-27,6,"₦4,500",1200,65,5,Bank Transfer
2580,164,1,5,2025-02-10,6,"₦4,500",1500,54,5,Bank Transfer
2581,117,8,27,2025-06-30,2,"₦5,600",800,74,5,Bank Transfer
2582,90,28,18,2025-05-17,5,"₦7,800",1500,54,3,Wallet
2587,25,17,12,2025-11-21,1,"₦1,500",800,50,5,Card
2588,162,37,16,2025-03-11,3,"₦10,800",1200,40,1,Bank Transfer
2591,185,19,16,2025-05-05,2,"₦2,800",600,49,5,Wallet
2592,159,15,13,2025-05-31,5,"₦10,400",700,60,5,Cash
2593,198,2,12,2025-05-09,2,"₦6,300",800,23,2,Cash
2594,75,23,22,2025-02-23,3,"₦4,500",1000,68,2,Bank Transfer
2595,121,2,5,2025-10-09,3,"₦2,700",1200,54,4,Bank Transfer
2596,195,17,10,2025-12-27,5,"₦19,500",1000,71,2,Wallet
2597,111,8,10,2025-08-02,1,"₦5,000",1200,37,4,Card
