order_id,customer_id,restaurant_id,rider_id,order_date,item_count,food_amount,delivery_fee,delivery_minutes,rating,payment_method
1890,173,14,27,2024-09-19,3,"₦4,500",1000,34,4,Card
1896,86,34,23,2024-09-03,1,"₦1,500",800,16,5,Wallet
1897,16,9,3,2024-05-30,5,"₦7,800",500,53,4,Wallet
1898,151,18,22,2024-05-05,3,"₦7,200",1000,66,5,Cash
1901,52,36,23,2024-09-09,2,"₦2,100",800,38,2,Wallet
1904,153,37,3,2024-11-21,3,"₦9,000",1200,31,5,Cash
1909,118,8,1,2024-10-14,4,"₦16,500",1500,26,2,Wallet
1910,76,19,14,2024-04-03,3,"₦21,600",800,66,5,Wallet
1911,182,1,13,2024-11-23,4,"₦16,500",600,45,5,Card
1912,103,8,27,2024-06-24,2,"₦2,100",700,68,4,Card
1914,173,12,5,2024-12-05,3,"₦21,600",1000,18,3,Cash
1915,153,32,17,2024-09-16,1,"₦5,000",800,25,4,Cash
1918,178,39,7,2024-08-22,4,"₦26,400",1000,46,5,Wallet
1919,125,6,6,2024-03-03,4,"₦4,400",700,44,5,Bank Transfer
1924,174,26,27,2024-05-08,5,"₦3,900",1200,65,3,Wallet
1926,157,37,28,2024-01-12,5,"₦19,500",500,17,5,Bank Transfer
1930,154,23,15,2024-09-18,1,"₦4,500",500,25,5,Cash
1931,88,13,14,2024-10-29,2,"₦4,200",600,69,3,Wallet
1932,200,13,14,2024-08-14,2,"₦2,800",500,52,5,Bank Transfer
1933,129,29,30,2024-09-13,6,"₦18,000",600,72,5,Cash
1935,58,23,10,2024-01-28,5,"₦3,900",1500,45,5,Cash
1936,30,18,27,2024-09-21,5,"₦10,400",1500,28,5,Wallet
1937,66,33,20,2024-04-29,3,"₦2,700",800,23,4,Card
1938,46,15,9,2024-05-02,2,"₦4,900",800,28,4,Card
1939,13,36,8,2024-12-03,5,"₦11,700",1000,58,4,Cash
1944,88,26,16,2024-01-14,6,"₦18,000",1000,45,5,Card
1945,119,14,30,2024-08-31,4,"₦16,500",1000,63,2,Wallet
1946,15,20,20,2024-06-15,6,"₦6,000",800,59,2,Cash
1948,47,11,7,2024-03-09,3,"₦6,300",500,30,4,Card
1949,66,18,13,2024-10-08,4,"₦9,900",1000,38,4,Cash
1950,28,22,20,2024-02-09,3,"₦9,000",1000,40,5,Wallet
1952,181,12,17,2024-05-24,6,"₦36,000",600,45,5,Cash
1955,159,20,5,2024-11-22,5,"₦5,200",1500,44,4,Card
1957,13,24,10,2024-08-05,4,"₦9,900",1200,62,4,Cash
1962,117,27,26,2024-06-05,5,"₦7,800",1500,41,2,Card
1963,136,38,25,2024-11-17,3,"₦9,000",1000,61,4,Bank Transfer
1964,13,39,3,2024-04-22,1,"₦7,500",1500,51,4,Wallet
1965,87,7,14,2024-12-24,4,"₦9,900",700,75,5,Cash
1968,18,38,13,2024-12-27,5,"₦9,100",600,54,5,Card
1969,179,11,6,2024-12-09,6,"₦10,500",800,74,2,Cash
1974,53,7,15,2024-09-11,2,"₦4,200",1500,23,5,Wallet
1979,86,38,10,2024-01-11,6,"₦9,000",600,57,4,Wallet
1980,200,10,19,2024-09-15,3,"₦6,300",500,26,5,Card
1982,10,39,21,2024-05-01,3,"₦2,700",1500,32,5,Cash
1985,171,2,29,2024-11-11,4,"₦6,600",800,66,5,Wallet
1986,87,9,2,2024-12-15,6,"₦27,000",600,20,4,Card
1987,81,38,1,2024-12-29,6,"₦15,000",1000,48,4,Bank Transfer
1988,13,20,28,2024-09-17,1,"₦5,000",1000,60,2,Wallet
1989,114,36,4,2024-07-15,1,"₦2,500",700,69,5,Wallet
1993,188,20,20,2024-11-16,2,"₦6,300",600,27,5,Bank Transfer
1995,86,16,18,2024-01-10,6,"₦6,000",700,44,5,Cash
1998,130,1,8,2024-10-17,1,"₦2,000",1000,37,4,Cash
1999,13,30,16,2024-09-20,2,"₦4,200",1500,41,5,Cash
2000,189,13,18,2024-07-17,1,"₦4,000",500,57,1,Card
2001,186,3,20,2024-03-14,5,"₦19,500",700,66,5,Cash
2005,117,28,8,2024-11-19,4,"₦13,200",1200,70,5,Cash
2007,162,21,1,2024-06-18,6,"₦6,000",1500,71,5,Bank Transfer
2008,131,31,1,2024-02-10,5,"₦23,400",700,63,5,Card
2009,132,4,29,2024-07-15,4,"₦19,800",1500,16,4,Wallet
2012,76,14,7,2024-02-01,6,"₦4,500",1500,67,2,Cash
2014,177,6,29,2024-08-07,3,"₦13,500",1500,69,5,Bank Transfer
2015,199,34,15,2024-06-10,6,"₦7,500",700,73,5,Card
2016,24,11,19,2024-01-09,3,"₦13,500",800,55,5,Card
2018,129,28,6,2024-11-14,2,"₦6,300",1500,36,4,Card
2020,150,8,20,2024-11-07,5,"₦23,400",700,48,5,Card
2021,56,25,9,2024-09-09,6,"₦36,000",700,53,3,Bank Transfer
2023,173,20,9,2024-02-23,6,"₦9,000",600,47,5,Card
2024,56,9,4,2024-05-09,2,"₦16,800",1000,60,5,Card
2025,176,39,9,2024-11-06,1,"₦1,500",1000,34,3,Cash
2030,40,29,29,2024-07-05,6,"₦7,500",600,67,5,Cash
2033,135,31,28,2024-10-11,2,"₦10,500",1200,33,5,Cash
2035,157,29,12,2024-01-21,6,"₦36,000",500,70,4,Wallet
2036,104,22,5,2024-12-05,6,"₦12,000",800,20,3,Cash
2039,11,29,28,2024-02-25,5,"₦13,000",1000,61,4,Bank Transfer
2040,22,17,26,2024-09-01,3,"₦21,600",800,51,4,Cash
2043,122,14,18,2024-10-03,4,"₦5,500",600,63,5,Cash
2046,190,5,28,2024-01-22,2,"₦3,500",600,73,5,Cash
2047,3,22,6,2024-12-02,1,"₦2,500",1200,15,5,Cash
2048,107,22,15,2024-04-22,1,"₦3,000",1200,30,5,Wallet
2049,54,12,21,2024-07-28,4,"₦16,500",1200,39,4,Bank Transfer
2051,98,39,3,2024-07-07,6,"₦12,000",500,41,5,Bank Transfer
2052,67,29,15,2024-08-24,3,"₦2,700",1500,39,4,Cash
2054,107,16,8,2024-10-20,3,"₦16,200",800,40,4,Bank Transfer
2059,111,3,7,2024-06-04,4,"₦3,300",500,75,4,Cash
2062,155,28,17,2024-05-21,2,"₦16,800",500,19,1,Bank Transfer
2065,144,34,18,2024-02-09,2,"₦5,600",1500,15,4,Card
2066,35,35,18,2024-04-09,1,"₦3,000",1200,37,2,Bank Transfer
2072,187,9,21,2024-05-09,6,"₦6,000",1200,51,4,Wallet
2073,112,5,25,2024-09-26,4,"₦4,400",1500,52,5,Wallet
2075,63,14,12,2024-09-20,5,"₦13,000",600,66,3,Wallet
2081,185,17,10,2024-01-25,3,"₦5,400",800,26,5,Cash
2082,199,39,23,2024-12-11,1,"₦3,500",800,48,5,Card
2085,112,14,12,2024-11-24,5,"₦9,100",500,34,4,Card
2088,48,4,19,2024-09-16,4,"₦5,500",700,58,1,Wallet
2089,170,17,7,2024-09-07,4,"₦4,400",1500,19,5,Wallet
2090,56,14,3,2024-02-03,2,"₦16,800",1000,20,2,Bank Transfer
2092,21,19,21,2024-10-19,1,"₦4,500",500,20,4,Wallet
2093,198,25,8,2024-06-10,3,"₦4,500",500,31,5,Cash
2094,173,27,22,2024-02-14,1,"₦6,000",1000,16,5,Bank Transfer
2095,78,4,30,2024-08-11,6,"₦13,500",800,62,4,Cash
2099,183,29,4,2024-05-31,3,"₦6,300",700,28,4,Wallet
2100,39,17,7,2024-06-09,2,"₦6,300",800,25,3,Wallet
2101,187,17,7,2024-03-29,2,"₦12,600",700,32,3,Wallet
2104,147,19,21,2024-09-06,5,"₦15,600",1000,52,5,Wallet
2108,164,13,15,2024-12-06,6,"₦10,500",1200,66,5,Card
2109,130,18,2,2024-04-30,6,"₦10,500",600,74,2,Cash
2110,118,11,22,2024-01-04,2,"₦3,500",1000,29,2,Card
2111,195,2,4,2024-06-02,1,"₦4,500",1500,70,5,Card
2112,60,22,6,2024-06-01,5,"₦13,000",800,55,4,Wallet
2116,25,11,22,2024-07-12,5,"₦6,500",1000,73,5,Cash
2117,40,36,10,2024-06-30,3,"₦3,600",800,71,2,Card
2119,122,22,7,2024-02-20,5,"₦5,200",1000,56,5,Card
2123,87,34,18,2024-01-28,5,"₦23,400",1200,73,5,Wallet
2127,148,19,23,2024-11-25,3,"₦10,800",800,74,5,Card
2128,95,7,29,2024-09-07,6,"₦13,500",700,32,5,Bank Transfer
2130,167,27,1,2024-12-26,5,"₦31,200",1000,19,4,Wallet
2131,39,10,8,2024-02-18,3,"₦8,100",800,18,5,Card
2134,20,38,17,2024-02-03,5,"₦11,700",800,21,4,Wallet
2138,101,5,17,2024-06-23,1,"₦1,500",1000,71,4,Cash
2139,164,10,6,2024-09-23,3,"₦8,100",500,49,4,Bank Transfer
2140,34,14,11,2024-09-03,5,"₦23,400",700,41,5,Card
2141,192,30,9,2024-12-19,2,"₦3,500",1500,44,5,Cash
2142,2,32,14,2024-08-12,4,"₦9,900",1000,26,4,Card
2145,132,20,5,2024-08-08,6,"₦7,500",1000,75,5,Wallet
2156,19,38,1,2024-07-06,1,"₦4,500",1200,19,3,Card
2159,55,9,14,2024-11-03,1,"₦7,500",1500,44,4,Wallet
2170,71,35,8,2024-04-15,3,"₦2,700",800,75,5,Bank Transfer
2171,125,33,12,2024-04-17,2,"₦3,500",700,61,4,Bank Transfer
2173,79,5,21,2024-08-16,1,"₦2,500",1500,70,5,Cash
2175,193,1,20,2024-05-29,4,"₦8,800",500,68,5,Cash
2179,72,40,2,2024-01-22,1,"₦12,000",600,70,5,Card
2180,3,16,13,2024-06-08,3,"₦9,000",500,33,5,Cash
2183,32,24,21,2024-06-26,2,"₦2,800",1200,68,4,Wallet
2187,92,9,2,2024-12-14,3,"₦7,200",500,54,5,Bank Transfer
2192,151,17,11,2024-04-21,6,"₦15,000",1000,74,5,Card
2195,168,25,25,2024-02-11,2,"₦4,900",800,60,4,Bank Transfer
2198,78,35,5,2024-06-22,3,"₦21,600",1500,40,4,Wallet
2204,195,10,26,2024-12-12,1,"₦2,000",1000,57,5,Wallet
2205,38,15,3,2024-08-08,5,"₦19,500",500,69,4,Cash
2207,97,4,26,2024-07-05,6,"₦12,000",1000,50,2,Cash
2210,36,34,8,2024-06-28,6,"₦6,000",1500,19,5,Cash
2212,46,16,26,2024-12-16,5,"₦7,800",600,46,5,Cash
2215,64,9,26,2024-07-02,6,"₦10,500",700,21,5,Wallet
2216,10,12,27,2024-11-23,4,"₦26,400",1500,35,2,Bank Transfer
2220,185,37,24,2024-04-05,5,"₦10,400",700,35,5,Card
2228,59,31,5,2024-01-19,5,"₦3,900",1500,49,5,Cash
2229,141,3,9,2024-11-30,6,"₦12,000",800,26,3,Card
2232,4,5,30,2024-06-11,5,"₦19,500",1000,32,5,Wallet
2235,95,7,24,2024-02-26,4,"₦16,500",700,55,4,Bank Transfer
2236,24,23,22,2024-07-19,2,"₦4,900",800,50,5,Wallet
2237,38,40,9,2024-01-19,4,"₦7,700",1500,46,4,Bank Transfer
2240,14,12,18,2024-08-08,4,"₦26,400",500,17,4,Bank Transfer
2242,39,13,20,2024-04-26,5,"₦15,600",1500,15,3,Bank Transfer
2243,178,23,25,2024-01-20,5,"₦3,900",800,30,5,Bank Transfer
2245,199,16,7,2024-04-17,3,"₦16,200",800,67,4,Bank Transfer
2248,33,11,6,2024-06-23,1,"₦3,000",1500,17,5,Bank Transfer
2249,42,8,20,2024-07-23,5,"₦7,800",500,38,4,Bank Transfer
2254,127,17,6,2024-04-09,6,"₦13,500",500,21,4,Bank Transfer
2256,177,17,29,2024-03-18,5,"₦5,200",500,45,5,Card
2261,197,2,26,2024-08-10,1,"₦7,500",1500,67,4,Card
2265,148,19,9,2024-10-02,3,"₦9,000",1200,26,3,Card
2274,33,1,20,2024-10-26,1,"₦9,000",1500,40,2,Card
2279,35,11,26,2024-06-04,2,"₦6,300",600,43,4,Cash
2280,131,6,4,2024-01-07,4,"₦3,300",1500,61,5,Bank Transfer
2283,23,4,27,2024-08-14,1,"₦12,000",800,34,4,Card
2288,171,29,26,2024-02-14,3,"₦7,200",600,41,2,Card
2290,2,26,22,2024-11-15,3,"₦4,500",1200,67,4,Cash
2295,130,3,11,2024-08-11,6,"₦15,000",1200,57,3,Cash
2298,154,39,22,2024-03-01,2,"₦16,800",1500,44,5,Wallet
2301,184,3,4,2024-11-23,3,"₦6,300",800,51,5,Wallet
2302,171,38,1,2024-01-18,5,"₦19,500",600,46,5,Card
2303,180,38,21,2024-09-29,6,"₦15,000",1000,65,3,Bank Transfer
2304,57,4,30,2024-08-13,6,"₦6,000",800,35,4,Card
2305,30,6,21,2024-06-16,2,"₦4,200",600,23,3,Cash
2308,117,21,1,2024-03-03,5,"₦5,200",1000,71,4,Card
2309,52,15,9,2024-05-07,4,"₦7,700",800,30,5,Wallet
2310,77,19,14,2024-04-10,2,"₦4,200",700,43,5,Bank Transfer
2312,9,26,8,2024-09-24,4,"₦19,800",1000,28,4,Wallet
2314,143,20,2,2024-12-26,6,"₦10,500",1000,43,5,Card
2315,140,7,3,2024-08-05,6,"₦22,500",600,75,5,Card
2320,115,33,3,2024-08-11,3,"₦7,200",700,22,5,Wallet
2324,117,1,18,2024-05-04,4,"₦7,700",700,58,5,Wallet
2325,152,40,25,2024-08-29,4,"₦11,000",1200,38,5,Cash
2326,93,29,22,2024-04-05,6,"₦22,500",1000,55,5,Bank Transfer
2332,83,3,27,2024-08-16,1,"₦6,000",500,73,5,Wallet
2333,84,25,1,2024-04-16,4,"₦4,400",1200,49,4,Bank Transfer
2334,118,26,28,2024-05-30,6,"₦27,000",800,43,5,Card
2335,91,39,14,2024-06-17,4,"₦19,800",1200,26,3,Wallet
2336,41,23,18,2024-12-06,5,"₦31,200",1200,32,4,Wallet
2337,186,6,20,2024-05-31,3,"₦8,100",1500,56,3,Card
2338,170,29,5,2024-05-10,1,"₦4,500",1500,68,5,Wallet
2339,15,18,20,2024-07-05,2,"₦10,500",600,30,5,Cash
2342,160,39,20,2024-08-11,4,"₦11,000",1000,44,2,Wallet
2348,170,32,26,2024-01-15,1,"₦1,500",1200,37,5,Cash
2350,121,29,11,2024-04-28,5,"₦23,400",1200,37,4,Bank Transfer
2353,189,34,10,2024-10-02,3,"₦10,800",1200,22,4,Cash
2354,116,26,18,2024-07-22,4,"₦5,500",500,30,4,Cash
2358,73,1,19,2024-02-09,2,"₦7,000",700,57,4,Bank Transfer
2361,96,40,18,2024-07-22,6,"₦27,000",500,21,4,Wallet
2364,89,26,1,2024-08-05,4,"₦19,800",800,73,2,Wallet
2365,66,40,2,2024-09-21,2,"₦4,200",1000,15,5,Wallet
2366,178,32,21,2024-06-21,5,"₦9,100",1000,53,5,Card
2369,12,33,3,2024-07-13,4,"₦9,900",800,22,5,Wallet
2370,114,24,1,2024-01-02,4,"₦16,500",1000,52,4,Card
2372,9,40,19,2024-06-19,3,"₦5,400",1200,65,5,Card
2374,73,25,17,2024-02-07,6,"₦4,500",600,36,4,Wallet
2375,164,2,23,2024-04-14,3,"₦10,800",500,19,5,Cash
2377,119,33,29,2024-07-13,3,"₦9,000",1200,52,3,Card
2381,198,27,29,2024-06-21,3,"₦7,200",600,53,5,Wallet
2383,187,32,8,2024-08-11,3,"₦6,300",800,22,2,Card
2386,79,2,16,2024-04-08,1,"₦6,000",1000,31,4,Cash
2389,3,10,18,2024-08-24,1,"₦12,000",1200,20,5,Cash
2392,3,39,7,2024-03-19,3,"₦2,700",600,75,2,Bank Transfer
2393,143,39,20,2024-02-20,3,"₦4,500",1500,47,5,Wallet
2396,200,24,5,2024-03-18,5,"₦23,400",600,71,3,Cash
2400,146,4,8,2024-06-11,3,"₦3,600",600,29,4,Wallet
2402,100,21,23,2024-11-27,6,"₦15,000",1000,37,5,Wallet
2404,68,8,3,2024-12-16,1,"₦5,000",1000,40,4,Cash
2405,115,16,27,2024-12-27,2,"₦5,600",800,26,1,Bank Transfer
2408,159,22,6,2024-12-02,3,"₦5,400",1000,65,5,Card
2411,106,8,29,2024-05-22,1,"₦6,000",600,57,4,Card
2413,184,21,28,2024-03-10,1,"₦5,000",1500,26,1,Card
2415,132,27,9,2024-02-27,2,"₦4,900",700,52,5,Bank Transfer
2418,53,23,5,2024-01-05,6,"₦18,000",1000,67,5,Bank Transfer
2420,159,19,26,2024-04-16,3,"₦13,500",800,55,3,Bank Transfer
2422,14,27,10,2024-08-31,3,"₦21,600",500,36,5,Bank Transfer
2426,44,6,21,2024-03-27,6,"₦36,000",500,53,5,Bank Transfer
2429,176,27,23,2024-10-21,5,"₦6,500",600,50,2,Cash
2431,169,36,6,2024-04-04,2,"₦4,200",700,52,4,Card
2433,97,6,1,2024-10-08,3,"₦5,400",1000,21,4,Wallet
2437,172,8,4,2024-06-21,5,"₦3,900",1500,71,3,Wallet
2440,18,5,27,2024-11-11,1,"₦2,500",700,70,5,Card
2441,12,33,1,2024-07-03,5,"₦19,500",1000,20,5,Cash
2442,10,3,11,2024-09-08,1,"₦3,500",600,49,5,Cash
2443,56,25,10,2024-06-10,4,"₦13,200",1000,50,5,Bank Transfer
2444,128,6,21,2024-06-15,4,"₦9,900",500,25,4,Cash
2446,60,5,8,2024-05-21,5,"₦19,500",1000,41,1,Cash
2447,71,39,22,2024-01-27,2,"₦4,200",1000,54,5,Bank Transfer
2453,27,11,6,2024-10-27,1,"₦9,000",700,29,5,Cash
2455,74,40,2,2024-07-07,5,"₦6,500",1200,18,5,Wallet
2461,59,40,20,2024-11-18,3,"₦6,300",1500,67,5,Wallet
2462,155,40,11,2024-09-16,3,"₦21,600",800,31,4,Bank Transfer
2464,4,16,6,2024-10-08,3,"₦5,400",1500,31,5,Card
2465,138,39,12,2024-10-16,3,"₦5,400",800,73,5,Wallet
2466,98,11,23,2024-10-30,5,"₦15,600",500,27,5,Bank Transfer
2467,123,4,2,2024-02-02,1,"₦6,000",800,56,4,Wallet
2472,7,29,17,2024-07-14,5,"₦5,200",1200,17,5,Cash
2476,5,22,6,2024-01-14,4,"₦16,500",600,64,3,Card
2478,108,18,27,2024-11-09,3,"₦10,800",800,37,2,Bank Transfer
2479,44,23,7,2024-08-13,6,"₦4,500",800,75,5,Wallet
2482,169,3,4,2024-01-24,2,"₦4,900",600,43,2,Card
2486,91,37,15,2024-10-25,4,"₦26,400",700,75,3,Card
2487,40,19,25,2024-06-01,2,"₦10,500",1200,67,4,Cash
2488,6,20,21,2024-10-08,6,"₦13,500",800,31,3,Card
2490,74,40,28,2024-09-17,3,"₦5,400",1200,18,5,Card
2493,37,17,18,2024-01-05,3,"₦9,000",800,47,3,Wallet
2496,23,10,28,2024-08-19,6,"₦22,500",1000,47,4,Wallet
2498,176,24,10,2024-04-23,3,"₦7,200",500,34,5,Wallet
2499,200,35,8,2024-08-14,1,"₦9,000",600,44,4,Bank Transfer
2500,102,14,2,2024-02-02,3,"₦7,200",1000,50,5,Wallet
2502,72,37,16,2024-02-20,4,"₦6,600",800,59,2,Cash
2504,136,31,27,2024-12-14,3,"₦9,000",1200,57,4,Bank Transfer
2505,83,36,7,2024-10-04,2,"₦2,800",500,45,3,Bank Transfer
2509,162,36,12,2024-05-22,6,"₦7,500",500,37,5,Card
2510,133,36,3,2024-07-11,3,"₦13,500",1200,27,1,Wallet
2512,128,22,2,2024-08-26,4,"₦6,600",700,75,3,Wallet
2515,37,39,10,2024-10-23,4,"₦9,900",500,45,5,Cash
2517,161,37,14,2024-03-15,4,"₦26,400",1500,49,3,Cash
2518,117,33,3,2024-08-25,5,"₦6,500",800,44,2,Bank Transfer
2523,86,28,17,2024-09-13,2,"₦10,500",1000,17,4,Cash
2525,43,3,7,2024-07-23,6,"₦4,500",600,47,3,Wallet
2526,159,32,15,2024-06-18,1,"₦12,000",1500,26,5,Cash
2527,2,4,24,2024-01-14,1,"₦5,000",500,39,3,Wallet
2528,13,20,11,2024-01-23,4,"₦13,200",600,29,3,Cash
2534,172,28,4,2024-11-26,6,"₦4,500",800,56,5,Wallet
2537,25,2,23,2024-12-17,1,"₦4,000",700,48,5,Card
2539,75,2,22,2024-01-17,6,"₦7,500",800,46,3,Wallet
2541,120,28,25,2024-11-05,1,"₦6,000",500,16,5,Bank Transfer
2547,34,4,21,2024-06-27,5,"₦19,500",800,28,5,Cash
2549,70,38,6,2024-12-30,3,"₦3,600",800,28,4,Cash
2551,22,29,10,2024-11-27,1,"₦4,500",1200,47,5,Cash
2556,43,14,5,2024-08-12,5,"₦11,700",1500,73,5,Bank Transfer
2558,191,35,3,2024-05-08,3,"₦16,200",1000,70,5,Wallet
2560,155,32,8,2024-10-16,1,"₦5,000",1500,45,5,Cash
2566,148,14,27,2024-02-20,2,"₦2,100",1000,70,5,Bank Transfer
2578,3,17,9,2024-05-20,1,"₦2,000",600,49,5,Cash
2583,115,17,11,2024-07-02,1,"₦9,000",700,19,4,Bank Transfer
2586,170,27,22,2024-02-14,5,"₦5,200",500,75,2,Wallet
2589,19,37,19,2024-02-09,2,"₦4,200",1200,59,5,Bank Transfer
2590,79,25,15,2024-12-05,3,"₦3,600",700,60,5,Bank Transfer
2598,176,32,11,2024-10-05,1,"₦9,000",600,33,4,Cash
2600,119,8,18,2024-03-19,3,"₦16,200",800,21,4,Wallet
